tweets,label
"@hallasdt hey halla, i love your group, the ark! Its nice to meet you too, jiyeon's the name :)",1
Here if you want the full thing @SoaRJect :) https://t.co/Rgw0QCJ0Mo,1
"@BurntBrian352 Awesome Catch A Buzz video,Burnt Brian! That smoke mist is cool to the extreme!!! :D",1
"OPI Avoplex Nail and Cuticle Replenishing Oil 15ml 

Ideal for rough heels and elbows too :) http://t.co/heuCtQaFlK",1
@timbudgen I'm serious - each one of those where an amazing submission in themselves. You've done well these weeks :),1
@LiamMitch99 Really glad to hear it. :) If you have anymore problems or need us we're only a tweet away. ^LB,1
@Aas2727 But living in good memories always cherish you as well :),1
"Last night was flipping great fun! Learnt how to do a backflip :D

#JumpGiants #Backflip #FoamPit… https://t.co/sYYEwHxr5l",1
I just made a song :D :D Plz give me some feedback Link:: …,1
@ejay21falcon I LOVE YOU!! From the USA. :),1
@meliefluous pamer? :),1
@RyDemps89 Here's your invite to become a Scope influencer :) Details here: http://t.co/rrIFS8s3EK,1
@TonuvaCoaching @CoachLee @AnnieLN @marshawright @raybebaby781 @StefanPowell @OpenUniversity @prospect_uk @DrVictoriaG most kind thks -:),1
@zachbraff @torixoxx this is kind of true :p #ActuallyThough,1
Today's Arts and crafts session with Mehtab Aunty :),1
Just landed in GC!! Yeeew of to pre LAN :),1
@LuiisaAmadoo yeey :D,1
"@korsikoff Strangely enough, the number of points you'll get all year too :))))",1
@ZedDBA No idea. I have to phone up and arrange. :),1
Morning Twitter People :D,1
"A little doodle of the star of my comic, Summoner, which will be back up soon :) #art #doodle http://t.co/7bgF2Y1Zc2",1
@DatArabKiid none for you :) 🙅 http://t.co/M0M7ozhbxB,1
@winnerdumb_ mind to follback? :),1
@LondonLycra can I see legs in lycra :p,1
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @Motlakasello,1
@VincentNewen Yes Vincent. We'll definitely do something about it.  :),1
@ScottReevesFans where s his official account? :) couldnt find one.,1
@sweettoothmarti should keep you going for a few mins lol :-))))),1
@composurs listen :-) buddy :-) u wanna play it like this :-),1
@JoelSuthesh You're welcome :),1
@CoolBlindTech Thanks for the follow! :),1
"@RoySangwooKim congrats, Roy! :D",1
@banouuu what ???:p,1
Agree great advice for all here :)  https://t.co/uKtJ8epz17,1
"@gloomyhome when you have time, need 
no bg img
circle crops of our heads
help with font? :D
thanks!
http://t.co/KQ8pICkSlC",1
"@TheSYLEPress @SciFiNow Great! I regret not getting a signed copy of #DeathOfGrass. John added ""thanks for loan of the lawnmower"" :-)",1
"@FraserNelson @Telegraph not a popular,or charismatic man.he will thrive long as the economy does,n when bubbles bursts so will Georgie :)",1
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x26",1
This is great! :) https://t.co/deNyWenYXW,1
@dayordonez_ I'll save you some :),1
"@ealilovic Don't get your hope up, you must travel a million years to get there in the first place :) #fls #sorry",1
@AndyHarker1 I will do. You too!! :) xx,1
@joohyunvrl you have the kindest heart I ever know :D,1
Hey @SydHillsChamber welcome to our building. :) will drop in and say hello sometime next week.,1
@spencerspellman thanks! ICeland was amazing! Crazy landscapes - hope you can get there soon! :),1
@zid_1899 yok lah.. see you :p,1
@smitty6253 @Banks @Fintech @Pgelis @DuenaBlomstrom @StuartHeyworth going to be alot easier one way than the other is my view :),1
@8eff @OrangeKenya Why? i like it :),1
@labelsforlunch such a cute bag! :) #freebiefriday,1
Beautiful front view of La Concordia College visited and reunited with my friend xxxibmchll :)… https://t.co/icDEqKNMP6,1
Views from our office are pretty awesome and this is the ugly side! The sea side is even prettier :) http://t.co/c3dDU2rxnv,1
"Hello this is not Imitatia oe Michelle, leave a mention :) #bot",1
@0lliebudz I was waiting for a comeback  about how gross I am :-),1
"“ To treat two different things as equal is a form of injustice ” 

#feminism #ineedfeminismbecause .. actually we don't :p",1
Soon... we haven't forgotten about our people from PTA :-) http://t.co/RXceUxbGY5,1
@GrahamTownsend wait... is EVERYONE in that photo on the phone? I wonder if they are talking to each other lol :D,1
@MrBoltonPTpage Why thank you James! If you're stuck for which cocktail to try next I definitely recommend the Virgin Redhead :) ^J,1
"@rosehut1 Thanks for your RTs Rose, much appreciated. :)",1
Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/lrUwXe378i.,1
Wacky :D https://t.co/UThCcBQnKD,1
Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/CcAoyyAGJ7.,1
"U should rather be finding the ""BESTS"" of a person than finding WORSTS, this makes ur life easy n the others too
#WayToLiveAHappyLife :)",1
@Kandelamison You're welcome - thanks for following back! :-),1
Awesome - looks a lot like the Hoxton in Holborn :) @TheHospitalClub  https://t.co/FJoaQ40aKz,1
@thefrfamily @thenthefunbegan @larabee @3princess_1dude @LuminaraKing Thanks so much :) xx,1
http://t.co/FLVKMeaL1i TODAY IN TEE TOURNAMENT!! #EqualityAct GET YOURS FOR ONLY 11$!! :D http://t.co/7lwnbd1KvJ,1
@KBaitup oh no.....hope he's okay Karen. If he's like my old dog was he'll just start wagging his bum instead :),1
wwoooo late nite drawings everyone come watch :) https://t.co/iWTWzRFrKt,1
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @Thabang53214134,1
"@Laiten1 @Kirst_Barrett That's ok :) Laiten - that's interesting, would you be able to tell us what the card looks like....?",1
@AndreyRussia33 I fell asleep arond 1:30 but it was really late considering I was working before and should have been exhausted :),1
"Oh its mean, i am mature :) http://t.co/dHZqvQ9YFq",1
#FF keeping me busy :) @BrightGroup_USA @Bright_Group @FL_Childrens @FaberChildrens @AnimalStudio1 @HMHKids @bedfordcollege @Candlewick xx,1
@MottFree Thanks for playing #JourneyPS4!  :D,1
The foam inside some lady's bra can mob a river!!!!:D=D. True or false?,1
@GeoffCrowther1 @Goldenorfephoto just about send an all persons bulletin.. well.. tweet. Folk on here are fantastic!  :),1
"Spring Fiesta 2015 

Make Some Noise, Awuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu!!!!!!!!! Aich :)",1
Its Sept 4th #rudramadevi #anushka @RanaDaggubati #Gunashekar Sir :) http://t.co/T0WI8giNeb,1
harryxhood you're really pretty and I love the feel of your account so yaya that's nice :) we don't talk at all which is upsetting,1
"@RyanGage Ooh what's that you're reading? New Humanist, that sounds interesting. Have you seen The Happy Reader magazine? :)",1
Username Changed! :D,1
Rape time at it’s best :D http://t.co/fC5U1TusUk &gt;&gt; http://t.co/GBxQmizM7O http://t.co/0Um6xgpsAn,1
school in 5 weeks :),1
"Check out my ride in #CSRRacing for Android! Try it for FREE!
http://t.co/XVIgThe1j3 a new one :) http://t.co/fLbjhBYcEY",1
"@Nutsflipped_z_1 @Medina9996 :D absolutely. &amp; by the way, not 2 mention the lack of hygiene of tose very long clothes during hot temperature",1
you have changed so many lives too :) We love you so much! Best idols on the planet ♥  https://t.co/TmbsVgkBGw,1
@mattturner102 Thanks as always for sharing the @NTYorkshire love Matt :) Will you be braving the weather this weekend?,1
Ready for the #GES2015Kenya :-) http://t.co/8kFb2ZjDPd,1
"@r77ank Great work Ryan!, super tidy! DM us your size &amp; address and we will post your #HagerGang t-shirt to you! :D",1
@hunnest12 My bad :D ChanHun already have individual photoshoot afterall~,1
"@NKWarraich Sadkaay,,, Tharkness at peak :)",1
"@F_O_R_E_S_TBOY WEll if that was a heatwave, we've lowered our standards. :-)",1
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x25",1
No Exams Today :-),1
@jayyycgee Well you're about to get recruited to Team Doom. So The Nasty Crew is going to be affiliated. &gt;:),1
"@jazminbonilla77 jazmin Bonilla :), Wanna Secret guide to get Free Stars Kim Hollywood? Should check it now before you missed on my Bio",1
After Earth! :)) http://t.co/nrqNiBm7Ks,1
:) where are you situated? @Hijay09,1
@yamunakrish3 Cool :-),1
@oppentrapp Cool :D,1
"@JCMag82 Hi John, please call +33 1 64 74 40 00 or go to City Hall to know if someone found Ted. Have a lovely day :)",1
Pixgram is an app to have a creative slideshow with photos and music you love. Download Pixgram for free :) https://t.co/iiqnFeiB5s 😒🌚,1
Today is a Happy Day :)) .,1
@rhutapatil Yeah sure. :),1
@CptFrantastic tentatively nibbling an apple and it seems okay :) xxx,1
"@davidwarner31 Awwww! Ivy,I love her so much,more than you I wanna meet her! ^-^ Sho cute and sweet. :D #Angel :)",1
@shraddhaa9 btw will you remember... :),1
@Yolandy @Veho Post the vid! :),1
"@sweetnuskie i just did, i don't get it tbh :p but Ellie with superpowers is what i live for so i'm happy :p",1
when u r obsessed with OTH and watching the whole show for a third time  :)))) 💗,1
when he thanked liam this year :)))))))) https://t.co/teLnqw7vMR,1
@RSkrillex @kiranmanral @TurkeyIndia @TurkishAirlines @TK_INDIA @sid_travel thanks :),1
"I love @NabilahJKT48 ,Problem? :)
#NgarepFollbackDariNabilahJKT48",1
Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/OE2D7PDVx4.,1
@kentonchristina Lol! Big is beautiful and that applies to sunglasses too. Jackie O sunnies never go out of style :))),1
@johnsonef184562  You're very welcome and than You :),1
"@DMedibot (( its okay, now they're even! :D goodnight ))",1
"@vinitneo great :), what did you think of it?",1
@CoralKeers @CharlieL87 will do thanks. :),1
"@JLo Happy Birthday Jlo  :D Forever JLovers &lt;3 I love you :)) Come to Turkey, Please :)",1
#Goodafternoon &lt;3 Thanks for the collage &lt;3 Loved it :) http://t.co/WHa6yK5sWp,1
@GoodwynsPetFood I would love some treats for my little furry friend Bruce :) x,1
"@natsu1725 @AdeccoWaytoWork 
I did it ! I read all of it :) 

#KunoriforCEO #CEO1Month",1
"@zakky12345 @kajen_bhavya Imagine News aayegi K is doing 3 Timming wiw Bips, Zareen &amp; Daisy.. B'coz 2 timming normal karte hai.. :p",1
@annisast okay. Thank you mak ∗lega∗ :)),1
They has a point! :) #marketing #branding http://t.co/DNL7f9WtXc,1
"I really really really really really really like you :) :)

#PSYGustoKita http://t.co/0fRd6bgkjE",1
"@nikkiaston Thank you very much for sharing, we are delighted that you enjoyed your day with us! :-)",1
"@DonnaMatton working it out, keep smiling :)",1
Lucky me! ~ Thanks sa spag and cake!! :)) &lt;3,1
@RolfeW Thanks for the follow back! :),1
@ocecad34 hello :),1
"In the boat business maybe it's ""outboarding"" too;)) coming back from a spell, reboarding?:) firing=offboarding! #HR https://t.co/l2Mcd1bW3w",1
@Lee_Chetwynd Good morning! SN16 9DG but stop following and follow signs instead as soon as you see them :),1
I'm playing Brain Dots : ) #BrainDots http://t.co/pM64zaogPN http://t.co/IGg9sNMM1O,1
Why not :-) http://t.co/fhHCzktuxM,1
@shawill73 Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),1
Time to Fly :D,1
"@yashjejani he has a very good system, he trades bnf for 50 points. :) @TraderAdda",1
"@Omundson If you got nothing to do tonight,there's a concert of @PaulCarella (he joined Jason&amp;Rob in Feb at their tour) at @theborderline :)",1
#VictoriaSecret #store is #open in #Finland #Helsinki #airport . Got to get a plane ticket to somewhere :),1
@OFCPangakoSayo So SWEET... Both of you are THE BEST. :),1
Beyond excited for LA :-),1
@nixdeedavid onting tiis lng yan Nikki :) ;) u'll get better anytime soon!,1
@PrinSlays you good lol I see how you feeling at nights :p,1
@samloughlin40 @MyRhodia no problem :),1
Steve Bell on John Prescott and the Labour leadership contest – cartoon http://t.co/RL68MFPtev Let loose the dog! :),1
Upside down :D http://t.co/TPwmADzibD,1
Thanks for your favorite @forcommoncause! You are so appreciated. :),1
"@AyaiZafri so next time you should get your fact right before making such a statement..:-)
#SelamatHariRaya http://t.co/xR1W7ZijCk",1
My running track this morning :) #lovesummertime Duke Dumont - I Got U (Official video) ft. Jax Jones https://t.co/WYD2wjFwN9 via @YouTube,1
@smilebcbye :) awesomeee,1
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x24",1
@scorp84 Perfect! It makes us so happy when you guys are content :),1
Thanks Geoff :) @GPAssetFinance @BuyLocalVoucher @BeckettandCo @FrankHuntLondon @ellisonprinting @TheGastroClub @elitecleaning08,1
Update: just finished packing and now the fly is stuck in my room :)))))))),1
@GetOutKids This is brilliant :),1
@Amm_Kelly Hey and thank you for following :),1
Happy Birthday to the amazingly talanted @mitchgrassi Hope this year brings you happiness and success because you deserve it all. Cheers :),1
Enjoy the pics!!!! :D,1
FNAF 4 dropped...looks like no sleep 4 me : ))))),1
@ImJustKindle I'll just be sitting over here with an android phone like :),1
follow my vsco :-) http://t.co/mrOzcRmNgO,1
@NautiPawz Thankies! :D It's fucking hot! :D xx,1
#FF @UltimateWedMag @wimagazine @weddinghelperuk @W_W_WeddingBlog @WeddingIdeas_TV @thewedcommunity our shoot Mon :) http://t.co/LMK5AEV1EK,1
"@KnowledgeMagIND 
Yes I'm in &lt;3
BTW good hash tag :D
#IfIMeetAnAlien",1
Yaaay I get to see my bff tomorrow :),1
@glitchfish looks gorgeous :),1
@RosieTheRunt @InokumaT You poor little thing! But what a cutie! :)),1
Have a happy weekend everyone and smile a lot. :),1
@morrisblitz @sidmouthfolk if you want to catch up on last year's go to @MadJacksMorris YouTube page and go to the players section :-),1
@real_liam_payne can u follbaaack me? :),1
"@KrisWilliams81 really? That's great. Once it cools down a bit here in AZ, i might give this &amp; the cauliflower one an attempt. Thanks :)",1
@soKRISme enjoy :) prinsesa,1
"@toots069 Yaaah both families, ours and sa side ng brother in law ko, back home are so happy and with peace of mind na. :)",1
@StepintolifeYvl Amazing news! Enjoy your toy :),1
"@imvnaj @bahetiridham @cinghh @sonamtillani Yesss!!! Sonaaaaaaa
 is so beautifull :))))",1
ribs :),1
@truemuscle @SwallowUsDaily think in could get a sponsor :),1
"Oops, here's another one. Josephine's mirror. :) http://t.co/qwQOdEGPnS",1
@GuyLongworth yours too :)),1
"@HyundaiIndia #CretaPerfect4Me #CRETAperfectSUV Creta Has Won Loads Of Hearts In Some Days, Many More Hearts To Be Won :)",1
@IRMUK  thanks for following @theWordCardiff #telecoms Happy Friday :),1
@judyetmkmma Thanks again for the retweet Judy :),1
.@TraveleadsUK Thanks for following us! Have a superb Friday :) #ff,1
